Agent,Budget,Condition,Seed,Region,Family,IsActive,IsNoisy,ValError,NumSamples,Status
PPO_SetPolicy_NoValObs_NoStatus,50,Mixed,5734,6,quadratic,True,False,1.7171366202061467,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,50,Mixed,5734,7,cubic,True,False,3.812560386386005,0,unexplored
PPO_SetPolicy_NoValObs_NoStatus,50,Mixed,5734,8,sine,True,False,1.477963979011317,0,unexplored
RandomMask,100,Mixed,7270,0,linear,True,False,0.03309621599897008,10,learning
RandomMask,100,Mixed,7270,1,cubic,True,False,0.032826152870626936,7,learning
RandomMask,100,Mixed,7270,2,piecewise_linear,True,False,0.030761889042678844,11,learning
RandomMask,100,Mixed,7270,3,sine,True,False,0.023472784958140244,12,learning
RandomMask,100,Mixed,7270,4,piecewise_linear,True,False,0.017939866907313733,6,learning
RandomMask,100,Mixed,7270,5,sine,True,False,0.8940102183006075,12,learning
RandomMask,100,Mixed,7270,6,cubic,True,False,0.0794405701127793,14,learning
RandomMask,100,Mixed,7270,7,quadratic,True,False,0.011863479151617036,15,learning
RandomMask,100,Mixed,7270,8,quadratic,True,False,0.05294298982817572,13,learning
RandomMask,100,Mixed,860,0,piecewise_linear,True,False,0.02343199955610817,12,learning
RandomMask,100,Mixed,860,1,piecewise_linear,True,False,0.01762739029461772,12,learning
RandomMask,100,Mixed,860,2,sine,True,False,1.082050178928363,15,learning
RandomMask,100,Mixed,860,3,noisy_unlearnable,True,True,0.309974155133791,9,learning
RandomMask,100,Mixed,860,4,piecewise_linear,True,False,0.04261656917518491,12,learning
RandomMask,100,Mixed,860,5,cubic,True,False,0.08617135393171543,11,learning
RandomMask,100,Mixed,860,6,piecewise_linear,True,False,0.023873220788647575,9,learning
RandomMask,100,Mixed,860,7,piecewise_linear,True,False,0.03961907819434382,6,learning
RandomMask,100,Mixed,860,8,sine,True,False,0.5206770507391192,4,learning
RandomMask,100,Mixed,860,9,noisy_unlearnable,True,True,0.8023808040815017,10,learning
RandomMask,100,Mixed,5390,0,noisy_unlearnable,True,True,0.697403757015831,23,learning
RandomMask,100,Mixed,5390,1,noisy_unlearnable,True,True,1.2826242001276895,21,learning
RandomMask,100,Mixed,5390,2,cubic,True,False,0.02708488786678807,27,learning
RandomMask,100,Mixed,5390,3,quadratic,True,False,0.03419162045748116,29,learning
RandomMask,100,Mixed,5191,0,piecewise_linear,True,False,0.0061859487846594756,12,learning
RandomMask,100,Mixed,5191,1,piecewise_linear,True,False,0.002014380901498989,14,learning
RandomMask,100,Mixed,5191,2,piecewise_linear,True,False,0.0035371498217909264,11,learning
RandomMask,100,Mixed,5191,3,noisy_unlearnable,True,True,0.8030548165341522,15,learning
RandomMask,100,Mixed,5191,4,piecewise_linear,True,False,0.008041918949163238,15,learning
RandomMask,100,Mixed,5191,5,linear,True,False,0.0697007226746022,16,learning
RandomMask,100,Mixed,5191,6,cubic,True,False,0.029954619630388465,7,learning
RandomMask,100,Mixed,5191,7,noisy_unlearnable,True,True,2.3669962637194124,10,learning
RandomMask,100,Mixed,5734,0,sine,True,False,1.5410648360283614,13,learning
RandomMask,100,Mixed,5734,1,sine,True,False,0.17586095268682075,10,learning
RandomMask,100,Mixed,5734,2,noisy_unlearnable,True,True,2.754923035396694,8,learning
RandomMask,100,Mixed,5734,3,piecewise_linear,True,False,0.5074552500373087,13,learning
RandomMask,100,Mixed,5734,4,noisy_unlearnable,True,True,1.402425184330912,10,learning
RandomMask,100,Mixed,5734,5,noisy_unlearnable,True,True,0.6333762591868155,12,learning
RandomMask,100,Mixed,5734,6,quadratic,True,False,0.12528043327392913,5,learning
RandomMask,100,Mixed,5734,7,cubic,True,False,0.010192712678016082,19,learning
RandomMask,100,Mixed,5734,8,sine,True,False,0.16663361308853475,10,learning
LearningProgress,100,Mixed,7270,0,linear,True,False,0.03989200209581977,2,learning
LearningProgress,100,Mixed,7270,1,cubic,True,False,0.05632977631651369,9,learning
LearningProgress,100,Mixed,7270,2,piecewise_linear,True,False,0.009125769698041441,56,mastered
LearningProgress,100,Mixed,7270,3,sine,True,False,0.4526746710782994,4,learning
LearningProgress,100,Mixed,7270,4,piecewise_linear,True,False,0.09696395889377887,2,learning
LearningProgress,100,Mixed,7270,5,sine,True,False,1.0386566796661574,5,learning
LearningProgress,100,Mixed,7270,6,cubic,True,False,0.057450230503571786,16,learning
LearningProgress,100,Mixed,7270,7,quadratic,True,False,0.395753911809037,3,learning
LearningProgress,100,Mixed,7270,8,quadratic,True,False,0.015511393823204118,3,learning
LearningProgress,100,Mixed,860,0,piecewise_linear,True,False,0.041449660801857725,8,learning
LearningProgress,100,Mixed,860,1,piecewise_linear,True,False,0.06867670850906164,20,learning
LearningProgress,100,Mixed,860,2,sine,True,False,0.7772392162094858,10,learning
LearningProgress,100,Mixed,860,3,noisy_unlearnable,True,True,0.48679595356495475,4,learning
LearningProgress,100,Mixed,860,4,piecewise_linear,True,False,0.03484243792725904,9,learning
LearningProgress,100,Mixed,860,5,cubic,True,False,0.07665241233109937,3,learning
LearningProgress,100,Mixed,860,6,piecewise_linear,True,False,0.07465713401184963,4,learning
LearningProgress,100,Mixed,860,7,piecewise_linear,True,False,0.035092286811820236,31,learning
LearningProgress,100,Mixed,860,8,sine,True,False,0.3291431423128307,3,learning
LearningProgress,100,Mixed,860,9,noisy_unlearnable,True,True,0.7559791888161455,8,learning
LearningProgress,100,Mixed,5390,0,noisy_unlearnable,True,True,0.945156496166424,35,learning
LearningProgress,100,Mixed,5390,1,noisy_unlearnable,True,True,1.4042627544425528,36,learning
LearningProgress,100,Mixed,5390,2,cubic,True,False,0.13368793207980517,21,learning
LearningProgress,100,Mixed,5390,3,quadratic,True,False,0.14755025579727016,8,learning
LearningProgress,100,Mixed,5191,0,piecewise_linear,True,False,0.3172984281064392,2,learning
LearningProgress,100,Mixed,5191,1,piecewise_linear,True,False,0.08253554973887656,10,learning
LearningProgress,100,Mixed,5191,2,piecewise_linear,True,False,0.0017328604914306723,13,learning
LearningProgress,100,Mixed,5191,3,noisy_unlearnable,True,True,1.0393362374811874,6,learning
LearningProgress,100,Mixed,5191,4,piecewise_linear,True,False,0.031866267753740976,4,learning
LearningProgress,100,Mixed,5191,5,linear,True,False,0.04848255805018078,5,learning
LearningProgress,100,Mixed,5191,6,cubic,True,False,0.009012766772935069,58,mastered
LearningProgress,100,Mixed,5191,7,noisy_unlearnable,True,True,7.2544411378096285,2,learning
LearningProgress,100,Mixed,5734,0,sine,True,False,1.317360574027448,5,learning
LearningProgress,100,Mixed,5734,1,sine,True,False,0.288968023038257,7,learning
LearningProgress,100,Mixed,5734,2,noisy_unlearnable,True,True,1.905013715390319,8,learning
LearningProgress,100,Mixed,5734,3,piecewise_linear,True,False,0.03075959745081375,44,learning
LearningProgress,100,Mixed,5734,4,noisy_unlearnable,True,True,1.917254631506008,16,learning
LearningProgress,100,Mixed,5734,5,noisy_unlearnable,True,True,0.8673929616724944,4,learning
LearningProgress,100,Mixed,5734,6,quadratic,True,False,0.10346185826683307,5,learning
LearningProgress,100,Mixed,5734,7,cubic,True,False,0.018334054876095105,9,learning
LearningProgress,100,Mixed,5734,8,sine,True,False,0.19232977368123388,2,learning
MasteryGatedHypothesis,100,Mixed,7270,0,linear,True,False,0.007471993086584556,10,learning
MasteryGatedHypothesis,100,Mixed,7270,1,cubic,True,False,0.013942783457492789,11,learning
MasteryGatedHypothesis,100,Mixed,7270,2,piecewise_linear,True,False,0.07827706672957861,9,learning
MasteryGatedHypothesis,100,Mixed,7270,3,sine,True,False,0.08566597758590799,7,learning
MasteryGatedHypothesis,100,Mixed,7270,4,piecewise_linear,True,False,0.10926786414421366,7,learning
MasteryGatedHypothesis,100,Mixed,7270,5,sine,True,False,0.9291181069475425,13,learning
MasteryGatedHypothesis,100,Mixed,7270,6,cubic,True,False,0.12662345249205206,11,learning
MasteryGatedHypothesis,100,Mixed,7270,7,quadratic,True,False,0.4496699598569757,20,learning
MasteryGatedHypothesis,100,Mixed,7270,8,quadratic,True,False,0.0953399995873248,12,learning
MasteryGatedHypothesis,100,Mixed,860,0,piecewise_linear,True,False,0.0733354743485791,11,learning
MasteryGatedHypothesis,100,Mixed,860,1,piecewise_linear,True,False,0.05985648791745182,7,learning
MasteryGatedHypothesis,100,Mixed,860,2,sine,True,False,0.5604125550582593,26,learning
MasteryGatedHypothesis,100,Mixed,860,3,noisy_unlearnable,True,True,0.3644440093256786,6,learning
MasteryGatedHypothesis,100,Mixed,860,4,piecewise_linear,True,False,0.031900779248029115,7,learning
MasteryGatedHypothesis,100,Mixed,860,5,cubic,True,False,0.10693527973587788,11,learning
MasteryGatedHypothesis,100,Mixed,860,6,piecewise_linear,True,False,0.028945117984444525,9,learning
MasteryGatedHypothesis,100,Mixed,860,7,piecewise_linear,True,False,0.15061425199285686,8,learning
MasteryGatedHypothesis,100,Mixed,860,8,sine,True,False,0.29753450414442156,8,learning
MasteryGatedHypothesis,100,Mixed,860,9,noisy_unlearnable,True,True,1.0163813865278617,7,learning
MasteryGatedHypothesis,100,Mixed,5390,0,noisy_unlearnable,True,True,0.6708257494654094,23,learning
MasteryGatedHypothesis,100,Mixed,5390,1,noisy_unlearnable,True,True,1.6308013426123924,34,learning
MasteryGatedHypothesis,100,Mixed,5390,2,cubic,True,False,0.05632623681231169,26,learning
MasteryGatedHypothesis,100,Mixed,5390,3,quadratic,True,False,0.03173991157480394,17,learning
MasteryGatedHypothesis,100,Mixed,5191,0,piecewise_linear,True,False,0.05961864643419656,5,learning
MasteryGatedHypothesis,100,Mixed,5191,1,piecewise_linear,True,False,0.003710114691795335,7,learning
MasteryGatedHypothesis,100,Mixed,5191,2,piecewise_linear,True,False,0.011464418799761601,11,learning
MasteryGatedHypothesis,100,Mixed,5191,3,noisy_unlearnable,True,True,0.8175508699114381,10,learning
MasteryGatedHypothesis,100,Mixed,5191,4,piecewise_linear,True,False,0.10873919598296344,7,learning
MasteryGatedHypothesis,100,Mixed,5191,5,linear,True,False,0.12029445440774524,27,learning
MasteryGatedHypothesis,100,Mixed,5191,6,cubic,True,False,0.14703298020835429,3,learning
MasteryGatedHypothesis,100,Mixed,5191,7,noisy_unlearnable,True,True,2.01664741150086,30,blocked_noisy
MasteryGatedHypothesis,100,Mixed,5734,0,sine,True,False,1.9389893993726242,11,learning
MasteryGatedHypothesis,100,Mixed,5734,1,sine,True,False,0.2598717423704813,9,learning
MasteryGatedHypothesis,100,Mixed,5734,2,noisy_unlearnable,True,True,1.8291614574483424,11,learning
MasteryGatedHypothesis,100,Mixed,5734,3,piecewise_linear,True,False,0.033323059640888164,19,learning
MasteryGatedHypothesis,100,Mixed,5734,4,noisy_unlearnable,True,True,1.420107091785669,10,learning
MasteryGatedHypothesis,100,Mixed,5734,5,noisy_unlearnable,True,True,0.6159480696183768,7,learning
MasteryGatedHypothesis,100,Mixed,5734,6,quadratic,True,False,0.039191256449779305,16,learning
MasteryGatedHypothesis,100,Mixed,5734,7,cubic,True,False,0.015613978029404244,10,learning
MasteryGatedHypothesis,100,Mixed,5734,8,sine,True,False,0.19468087657816574,7,learning
OracleBestRegion,100,Mixed,7270,0,linear,True,False,0.022771111876816245,10,learning
OracleBestRegion,100,Mixed,7270,1,cubic,True,False,0.056478454459114716,9,learning
OracleBestRegion,100,Mixed,7270,2,piecewise_linear,True,False,0.054583775830458085,7,learning
OracleBestRegion,100,Mixed,7270,3,sine,True,False,0.10620179206589768,6,learning
OracleBestRegion,100,Mixed,7270,4,piecewise_linear,True,False,0.003923039128870771,12,learning
OracleBestRegion,100,Mixed,7270,5,sine,True,False,0.8495632953755414,20,learning
OracleBestRegion,100,Mixed,7270,6,cubic,True,False,0.06522467158494148,9,learning
OracleBestRegion,100,Mixed,7270,7,quadratic,True,False,0.019836165164309964,20,learning
OracleBestRegion,100,Mixed,7270,8,quadratic,True,False,0.0601004268997354,7,learning
OracleBestRegion,100,Mixed,860,0,piecewise_linear,True,False,0.09621762335312482,11,learning
OracleBestRegion,100,Mixed,860,1,piecewise_linear,True,False,0.029113188780626444,8,learning
OracleBestRegion,100,Mixed,860,2,sine,True,False,0.6476360838473374,14,learning
OracleBestRegion,100,Mixed,860,3,noisy_unlearnable,True,True,0.4556749979204255,7,learning
OracleBestRegion,100,Mixed,860,4,piecewise_linear,True,False,0.06797386552698975,9,learning
OracleBestRegion,100,Mixed,860,5,cubic,True,False,0.18241527847069464,8,learning
OracleBestRegion,100,Mixed,860,6,piecewise_linear,True,False,0.03153422741872423,7,learning
OracleBestRegion,100,Mixed,860,7,piecewise_linear,True,False,0.03846594416521684,14,learning
OracleBestRegion,100,Mixed,860,8,sine,True,False,0.41532093157422895,9,learning
OracleBestRegion,100,Mixed,860,9,noisy_unlearnable,True,True,0.9195429957041925,13,learning
OracleBestRegion,100,Mixed,5390,0,noisy_unlearnable,True,True,0.6669449551011063,16,learning
OracleBestRegion,100,Mixed,5390,1,noisy_unlearnable,True,True,1.4011719387190391,25,learning
OracleBestRegion,100,Mixed,5390,2,cubic,True,False,0.050924922735033296,27,learning
OracleBestRegion,100,Mixed,5390,3,quadratic,True,False,0.014594494171639404,32,learning
OracleBestRegion,100,Mixed,5191,0,piecewise_linear,True,False,0.04442980486518465,7,learning
OracleBestRegion,100,Mixed,5191,1,piecewise_linear,True,False,0.010864531686133334,8,learning
OracleBestRegion,100,Mixed,5191,2,piecewise_linear,True,False,0.018056948266763562,13,learning
OracleBestRegion,100,Mixed,5191,3,noisy_unlearnable,True,True,0.8782015095063856,14,learning
OracleBestRegion,100,Mixed,5191,4,piecewise_linear,True,False,0.034722618920523536,21,learning
OracleBestRegion,100,Mixed,5191,5,linear,True,False,0.01998273357886536,27,learning
OracleBestRegion,100,Mixed,5191,6,cubic,True,False,0.014296731111711793,6,learning
OracleBestRegion,100,Mixed,5191,7,noisy_unlearnable,True,True,3.4994759595522873,4,learning
OracleBestRegion,100,Mixed,5734,0,sine,True,False,3.3540064527105176,8,learning
OracleBestRegion,100,Mixed,5734,1,sine,True,False,0.1692177763839176,15,learning
OracleBestRegion,100,Mixed,5734,2,noisy_unlearnable,True,True,1.7609854618556642,15,learning
OracleBestRegion,100,Mixed,5734,3,piecewise_linear,True,False,0.06575692331779341,20,learning
OracleBestRegion,100,Mixed,5734,4,noisy_unlearnable,True,True,1.2709116436821721,13,learning
OracleBestRegion,100,Mixed,5734,5,noisy_unlearnable,True,True,0.6470097475169829,10,learning
OracleBestRegion,100,Mixed,5734,6,quadratic,True,False,0.5130591062735899,9,learning
OracleBestRegion,100,Mixed,5734,7,cubic,True,False,0.4976258090274887,5,learning
OracleBestRegion,100,Mixed,5734,8,sine,True,False,0.21669800261050257,5,learning
PPO_SetPolicy_Phase4B,100,Mixed,7270,0,linear,True,False,0.00303413006887388,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,7270,1,cubic,True,False,0.01815807949610479,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,7270,2,piecewise_linear,True,False,0.006265051491562058,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,7270,3,sine,True,False,0.050257708855047996,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,7270,4,piecewise_linear,True,False,0.02528916801429039,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,7270,5,sine,True,False,0.6685354898592185,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,7270,6,cubic,True,False,0.05216178803205234,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,7270,7,quadratic,True,False,0.07291402289796146,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,7270,8,quadratic,True,False,0.039445450669028645,12,learning
PPO_SetPolicy_Phase4B,100,Mixed,860,0,piecewise_linear,True,False,0.024088866861018236,10,learning
PPO_SetPolicy_Phase4B,100,Mixed,860,1,piecewise_linear,True,False,0.033313067214119446,10,learning
PPO_SetPolicy_Phase4B,100,Mixed,860,2,sine,True,False,0.6413472071580888,10,learning
PPO_SetPolicy_Phase4B,100,Mixed,860,3,noisy_unlearnable,True,True,0.5402938143719126,10,learning
PPO_SetPolicy_Phase4B,100,Mixed,860,4,piecewise_linear,True,False,0.03466354516404335,10,learning
PPO_SetPolicy_Phase4B,100,Mixed,860,5,cubic,True,False,0.023629712062351427,10,learning
PPO_SetPolicy_Phase4B,100,Mixed,860,6,piecewise_linear,True,False,0.0138808478978396,10,learning
PPO_SetPolicy_Phase4B,100,Mixed,860,7,piecewise_linear,True,False,0.06241890841164734,10,learning
PPO_SetPolicy_Phase4B,100,Mixed,860,8,sine,True,False,0.25724916678725757,10,learning
PPO_SetPolicy_Phase4B,100,Mixed,860,9,noisy_unlearnable,True,True,1.0478981520542514,10,learning
PPO_SetPolicy_Phase4B,100,Mixed,5390,0,noisy_unlearnable,True,True,0.7898118705827077,25,learning
PPO_SetPolicy_Phase4B,100,Mixed,5390,1,noisy_unlearnable,True,True,1.270539695385676,25,learning
PPO_SetPolicy_Phase4B,100,Mixed,5390,2,cubic,True,False,0.04592822815771486,25,learning
PPO_SetPolicy_Phase4B,100,Mixed,5390,3,quadratic,True,False,0.010524659133151405,25,learning
PPO_SetPolicy_Phase4B,100,Mixed,5191,0,piecewise_linear,True,False,0.07508134031995589,12,learning
PPO_SetPolicy_Phase4B,100,Mixed,5191,1,piecewise_linear,True,False,0.007846967705849629,12,learning
PPO_SetPolicy_Phase4B,100,Mixed,5191,2,piecewise_linear,True,False,0.026646538904204133,12,learning
PPO_SetPolicy_Phase4B,100,Mixed,5191,3,noisy_unlearnable,True,True,0.6010599011795871,13,learning
PPO_SetPolicy_Phase4B,100,Mixed,5191,4,piecewise_linear,True,False,0.33221571927699145,12,learning
PPO_SetPolicy_Phase4B,100,Mixed,5191,5,linear,True,False,0.25096492402443926,13,learning
PPO_SetPolicy_Phase4B,100,Mixed,5191,6,cubic,True,False,0.09072175227510837,13,learning
PPO_SetPolicy_Phase4B,100,Mixed,5191,7,noisy_unlearnable,True,True,2.308136833534443,13,learning
PPO_SetPolicy_Phase4B,100,Mixed,5734,0,sine,True,False,1.1074400018193304,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,5734,1,sine,True,False,0.19839834092675276,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,5734,2,noisy_unlearnable,True,True,1.6147738344180156,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,5734,3,piecewise_linear,True,False,0.020853553189944408,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,5734,4,noisy_unlearnable,True,True,2.3735440767425557,12,learning
PPO_SetPolicy_Phase4B,100,Mixed,5734,5,noisy_unlearnable,True,True,0.8316286420969423,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,5734,6,quadratic,True,False,0.06389519765653336,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,5734,7,cubic,True,False,0.02204890516569048,11,learning
PPO_SetPolicy_Phase4B,100,Mixed,5734,8,sine,True,False,0.1454009169171998,11,learning
PPO_SetPolicy_NoValObs,100,Mixed,7270,0,linear,True,False,0.07248311209195207,11,learning
PPO_SetPolicy_NoValObs,100,Mixed,7270,1,cubic,True,False,0.032639916420551224,11,learning
PPO_SetPolicy_NoValObs,100,Mixed,7270,2,piecewise_linear,True,False,0.02517256591320203,11,learning
PPO_SetPolicy_NoValObs,100,Mixed,7270,3,sine,True,False,0.19627848609496024,12,learning
PPO_SetPolicy_NoValObs,100,Mixed,7270,4,piecewise_linear,True,False,0.02315607030451791,11,learning
PPO_SetPolicy_NoValObs,100,Mixed,7270,5,sine,True,False,1.2951526999930032,11,learning
PPO_SetPolicy_NoValObs,100,Mixed,7270,6,cubic,True,False,0.08699120989168913,11,learning
PPO_SetPolicy_NoValObs,100,Mixed,7270,7,quadratic,True,False,0.3311839453279577,11,learning
PPO_SetPolicy_NoValObs,100,Mixed,7270,8,quadratic,True,False,0.09348794114936076,11,learning
PPO_SetPolicy_NoValObs,100,Mixed,860,0,piecewise_linear,True,False,0.18464320685234456,10,learning
PPO_SetPolicy_NoValObs,100,Mixed,860,1,piecewise_linear,True,False,0.017381328459732073,10,learning
PPO_SetPolicy_NoValObs,100,Mixed,860,2,sine,True,False,0.6955438234031045,10,learning
PPO_SetPolicy_NoValObs,100,Mixed,860,3,noisy_unlearnable,True,True,0.5431354837488672,10,learning
PPO_SetPolicy_NoValObs,100,Mixed,860,4,piecewise_linear,True,False,0.07026167161013959,10,learning
PPO_SetPolicy_NoValObs,100,Mixed,860,5,cubic,True,False,0.030882357180287708,10,learning
PPO_SetPolicy_NoValObs,100,Mixed,860,6,piecewise_linear,True,False,0.017050110819540082,10,learning
PPO_SetPolicy_NoValObs,100,Mixed,860,7,piecewise_linear,True,False,0.012064272852245268,10,learning
PPO_SetPolicy_NoValObs,100,Mixed,860,8,sine,True,False,0.47431697965999425,10,learning
PPO_SetPolicy_NoValObs,100,Mixed,860,9,noisy_unlearnable,True,True,1.3157949649237557,10,learning
